image_type,min_quality,max_quality,colors,speed,dither,posterize,runtime_ms,compression_ratio,quality_ok
lines,30,60,256,6,0.5,3,37.506625,3.2010850501601853,true
lines,30,60,256,6,0.5,4,37.462165999999996,3.1315169400407203,true
lines,30,60,256,6,1.0,0,42.082167,3.216958074826095,true
lines,30,60,256,6,1.0,1,41.0045,2.970788662702374,true
lines,30,60,256,6,1.0,2,46.082167,3.0875831735649037,true
lines,30,60,256,6,1.0,3,37.826125000000005,3.158467928011075,true
lines,30,60,256,6,1.0,4,37.754375,3.1092536228592196,true
lines,30,60,256,8,0.0,0,19.535,3.2745975169246226,true
lines,30,60,256,8,0.0,1,19.551792,3.2669387365456672,true
lines,30,60,256,8,0.0,2,20.331374999999998,3.2687329862935193,true
lines,30,60,256,8,0.0,3,19.28575,3.3434614820966244,true
lines,30,60,256,8,0.0,4,19.635125,3.4621007106907102,true
lines,30,60,256,8,0.5,0,22.563083000000002,3.1542467394810823,true
lines,30,60,256,8,0.5,1,23.207208,3.077725566022888,true
lines,30,60,256,8,0.5,2,24.066541,3.043240479313488,true
lines,30,60,256,8,0.5,3,22.232541,2.982374343667618,true
lines,30,60,256,8,0.5,4,21.958917000000003,3.3319053646188297,true
lines,30,60,256,8,1.0,0,24.223208,2.8446624134993037,true
lines,30,60,256,8,1.0,1,23.791667,2.8448988922833927,true
lines,30,60,256,8,1.0,2,23.767291999999998,2.838292313753136,true
lines,30,60,256,8,1.0,3,22.935750000000002,2.7388007442828273,true
lines,30,60,256,8,1.0,4,23.077875000000002,2.883430930614652,true
lines,30,60,256,10,0.0,0,19.103208,3.2745975169246226,true
lines,30,60,256,10,0.0,1,19.892708,3.2669387365456672,true
lines,30,60,256,10,0.0,2,20.439791,3.2687329862935193,true
lines,30,60,256,10,0.0,3,19.322667000000003,3.3434614820966244,true
lines,30,60,256,10,0.0,4,18.647125,3.4621007106907102,true
lines,30,60,256,10,0.5,0,22.710250000000002,3.1542467394810823,true
lines,30,60,256,10,0.5,1,22.725917000000003,3.077725566022888,true
lines,30,60,256,10,0.5,2,22.721041,3.043240479313488,true
lines,30,60,256,10,0.5,3,23.460167000000002,2.982374343667618,true
lines,30,60,256,10,0.5,4,22.177417000000002,3.3319053646188297,true
lines,30,60,256,10,1.0,0,23.499458,2.8446624134993037,true
lines,30,60,256,10,1.0,1,24.91425,2.8448988922833927,true
lines,30,60,256,10,1.0,2,24.228958,2.838292313753136,true
lines,30,60,256,10,1.0,3,23.876250000000002,2.7388007442828273,true
lines,30,60,256,10,1.0,4,25.9595,2.883430930614652,true
lines,30,80,256,1,0.0,0,36.178458,2.863825603046089,true
lines,30,80,256,1,0.0,1,34.011959000000004,2.9322251735069833,true
lines,30,80,256,1,0.0,2,31.573833000000004,2.940476446201104,true
lines,30,80,256,1,0.0,3,31.558958999999998,2.958205471755197,true
lines,30,80,256,1,0.0,4,28.450833,3.0578564088817406,true
lines,30,80,256,1,0.5,0,50.7065,2.788113326679838,true
lines,30,80,256,1,0.5,1,49.198208,2.8799124800134646,true
lines,30,80,256,1,0.5,2,62.696166999999996,2.852546469950821,true
lines,30,80,256,1,0.5,3,59.716416,2.723976678009273,true
lines,30,80,256,1,0.5,4,58.539291,3.008395235374269,true
lines,30,80,256,1,1.0,0,50.067042,2.7489758213511126,true
lines,30,80,256,1,1.0,1,54.161750000000005,2.7260923248496436,true
lines,30,80,256,1,1.0,2,63.832583,2.8269794721407626,true
lines,30,80,256,1,1.0,3,61.429416,2.6856582303315677,true
lines,30,80,256,1,1.0,4,57.708709,2.828030741261053,true
lines,30,80,256,4,0.0,0,36.031542,2.8914705758100627,true
lines,30,80,256,4,0.0,1,31.643166,2.9243324076052124,true
lines,30,80,256,4,0.0,2,29.423875,2.9459186089052447,true
lines,30,80,256,4,0.0,3,28.266040999999998,2.963264422556554,true
lines,30,80,256,4,0.0,4,27.744083,3.0512449011434812,true
lines,30,80,256,4,0.5,0,42.395875,2.809169077961789,true
lines,30,80,256,4,0.5,1,42.574334,2.8761004307175124,true
lines,30,80,256,4,0.5,2,49.161166,2.856355896836658,true
lines,30,80,256,4,0.5,3,47.431833,2.732186339866672,true
lines,30,80,256,4,0.5,4,48.495041,3.005884936319719,true
lines,30,80,256,4,1.0,0,43.120667000000005,2.7661406025824964,true
lines,30,80,256,4,1.0,1,41.056374999999996,2.843716891372541,true
lines,30,80,256,4,1.0,2,48.708291,2.780016246953696,true
lines,30,80,256,4,1.0,3,48.431792,2.692896346861291,true
lines,30,80,256,4,1.0,4,45.656541000000004,2.8265708563051066,true
lines,30,80,256,6,0.0,0,28.889916000000003,2.8757379046658684,true
lines,30,80,256,6,0.0,1,30.669874999999998,2.913192449296644,true
lines,30,80,256,6,0.0,2,28.289917000000003,2.949346088380411,true
lines,30,80,256,6,0.0,3,26.947833,2.972659558296597,true
lines,30,80,256,6,0.0,4,27.063582999999998,3.062782476395042,true
lines,30,80,256,6,0.5,0,40.392083,2.794944565816608,true
lines,30,80,256,6,0.5,1,46.357084,2.865084348444891,true
lines,30,80,256,6,0.5,2,49.047667000000004,2.8591599306556383,true
lines,30,80,256,6,0.5,3,46.921417,2.7403907751441383,true
lines,30,80,256,6,0.5,4,45.09975,3.013627457455474,true
lines,30,80,256,6,1.0,0,39.414875,2.752126098232775,true
lines,30,80,256,6,1.0,1,39.905,2.708025875882807,true
lines,30,80,256,6,1.0,2,49.066790999999995,2.785616898313018,true
lines,30,80,256,6,1.0,3,47.423541,2.700759593568117,true
lines,30,80,256,6,1.0,4,53.059125,2.835646517794258,true
lines,30,80,256,8,0.0,0,21.672625,2.9021985710348335,true
lines,30,80,256,8,0.0,1,24.662958,2.8903105931040307,true
lines,30,80,256,8,0.0,2,41.810041999999996,2.877672433727848,true
lines,30,80,256,8,0.0,3,35.385292,2.9703374199848107,true
lines,30,80,256,8,0.0,4,53.207292,3.0810506651061242,true
lines,30,80,256,8,0.5,0,51.309542,2.791524767012664,true
lines,30,80,256,8,0.5,1,35.389917,2.7673149233817167,true
lines,30,80,256,8,0.5,2,27.715083,2.6740638002773927,true
lines,30,80,256,8,0.5,3,27.5695,2.365235421166307,true
lines,30,80,256,8,0.5,4,31.565084,2.5271475252459985,true
lines,30,80,256,8,1.0,0,28.939415999999998,2.751185786638797,true
lines,30,80,256,8,1.0,1,30.402416000000002,2.4743415939121163,true
lines,30,80,256,8,1.0,2,32.343042000000004,2.4502040524092505,true
lines,30,80,256,8,1.0,3,41.970375,2.3291759541270354,true
lines,30,80,256,8,1.0,4,26.067334000000002,2.2612660235231927,true
lines,30,80,256,10,0.0,0,21.046792,2.9021985710348335,true
lines,30,80,256,10,0.0,1,22.432834,2.8903105931040307,true
lines,30,80,256,10,0.0,2,21.643290999999998,2.877672433727848,true
lines,30,80,256,10,0.0,3,22.794292000000002,2.9703374199848107,true
lines,30,80,256,10,0.0,4,23.050417,3.0810506651061242,true
lines,30,80,256,10,0.5,0,24.492875,2.791524767012664,true
lines,30,80,256,10,0.5,1,24.461375,2.7673149233817167,true
lines,30,80,256,10,0.5,2,26.356375,2.6740638002773927,true
lines,30,80,256,10,0.5,3,23.129375,2.365235421166307,true
lines,30,80,256,10,0.5,4,25.717416,2.5271475252459985,true
lines,30,80,256,10,1.0,0,25.798000000000002,2.751185786638797,true
lines,30,80,256,10,1.0,1,25.478417,2.4743415939121163,true
lines,30,80,256,10,1.0,2,25.15625,2.4502040524092505,true
lines,30,80,256,10,1.0,3,30.035208,2.3291759541270354,true
lines,30,80,256,10,1.0,4,30.833416,2.2612660235231927,true
lines,30,100,256,1,0.0,0,43.628792,2.657916197429226,true
lines,30,100,256,1,0.0,1,42.438167,2.6837626945849506,true
lines,30,100,256,1,0.0,2,43.959667,2.707383160934317,true
lines,30,100,256,1,0.0,3,34.415875,2.76201045176651,true
lines,30,100,256,1,0.0,4,28.109167,3.044661921708185,true
lines,30,100,256,1,0.5,0,54.476459,2.6136632680337573,true
lines,30,100,256,1,0.5,1,66.693666,2.642217418159358,true
lines,30,100,256,1,0.5,2,74.261833,2.6660953568089747,true
lines,30,100,256,1,0.5,3,75.553416,2.5393362643070474,true
lines,30,100,256,1,0.5,4,69.134083,3.0090565374131715,true
lines,30,100,256,1,1.0,0,75.170792,2.5830361354844795,true
lines,30,100,256,1,1.0,1,55.354333,2.6143121789117854,true
lines,30,100,256,1,1.0,2,69.341583,2.5494570986907044,true
lines,30,100,256,1,1.0,3,71.726209,2.490140435130612,true
lines,30,100,256,1,1.0,4,59.499,2.8365279015313205,true
lines,30,100,256,4,0.0,0,36.813917000000004,2.6650053538401637,true
lines,30,100,256,4,0.0,1,34.799833,2.6678100212430085,true
lines,30,100,256,4,0.0,2,39.134958999999995,2.7048153490485882,true
lines,30,100,256,4,0.0,3,33.9015,2.7619547233767805,true
lines,30,100,256,4,0.0,4,26.9285,3.0393889604334117,true
lines,30,100,256,4,0.5,0,47.03875,2.6170611402133597,true
lines,30,100,256,4,0.5,1,54.237167,2.631500028835618,true
lines,30,100,256,4,0.5,2,52.634875,2.6632424755345436,true
lines,30,100,256,4,0.5,3,54.798208,2.5441501719171082,true
lines,30,100,256,4,0.5,4,53.759292,3.004763263603837,true
lines,30,100,256,4,1.0,0,48.849875000000004,2.5861104813723266,true
lines,30,100,256,4,1.0,1,47.090708,2.601098295551713,true
lines,30,100,256,4,1.0,2,56.687916,2.547843728479163,true
lines,30,100,256,4,1.0,3,53.078417,2.4958611384604166,true
lines,30,100,256,4,1.0,4,50.906833,2.8336507410780825,true
lines,30,100,256,6,0.0,0,36.329959,2.652919630225392,true
lines,30,100,256,6,0.0,1,30.534083,2.6695268926245173,true
lines,30,100,256,6,0.0,2,39.362792,2.7107071427156972,true
lines,30,100,256,6,0.0,3,29.821334,2.764632225229228,true
lines,30,100,256,6,0.0,4,37.251375,3.046627050366117,true
lines,30,100,256,6,0.5,0,46.015833,2.606248691049635,true
lines,30,100,256,6,0.5,1,45.563541,2.62207409110064,true
lines,30,100,256,6,0.5,2,51.962666999999996,2.6665627739359112,true
lines,30,100,256,6,0.5,3,58.263542,2.5390065660125383,true
lines,30,100,256,6,0.5,4,65.385167,3.008858116276514,true
lines,30,100,256,6,1.0,0,44.273832999999996,2.57690932023117,true
lines,30,100,256,6,1.0,1,43.620708,2.588996274090746,true
lines,30,100,256,6,1.0,2,53.643291000000005,2.5491722378442803,true
lines,30,100,256,6,1.0,3,54.688,2.486747688339056,true
lines,30,100,256,6,1.0,4,51.272541999999994,2.839764334909966,true
lines,30,100,256,8,0.0,0,22.554917,2.6734371032947286,true
lines,30,100,256,8,0.0,1,22.198791999999997,2.652045877247365,true
lines,30,100,256,8,0.0,2,22.278084,2.6707248073358696,true
lines,30,100,256,8,0.0,3,22.175667,2.760729267505647,true
lines,30,100,256,8,0.0,4,18.949917,3.0644966307730193,true
lines,30,100,256,8,0.5,0,24.998791999999998,2.574389257705979,true
lines,30,100,256,8,0.5,1,27.101916,2.5296693955241807,true
lines,30,100,256,8,0.5,2,24.813708000000002,2.1402126328955595,true
lines,30,100,256,8,0.5,3,26.162042,2.3846006445431582,true
lines,30,100,256,8,0.5,4,23.890333,2.5151676619200733,true
lines,30,100,256,8,1.0,0,25.760875,2.534962962962963,true
lines,30,100,256,8,1.0,1,38.165292,2.47112555284773,true
lines,30,100,256,8,1.0,2,33.60425,2.0714242479268807,true
lines,30,100,256,8,1.0,3,26.325875,2.2336297625846453,true
lines,30,100,256,8,1.0,4,25.3045,2.251965913203698,true
lines,30,100,256,10,0.0,0,23.533958000000002,2.6734371032947286,true
lines,30,100,256,10,0.0,1,22.258875,2.652045877247365,true
lines,30,100,256,10,0.0,2,21.65375,2.6707248073358696,true
lines,30,100,256,10,0.0,3,22.514916,2.760729267505647,true
lines,30,100,256,10,0.0,4,20.90475,3.0644966307730193,true
lines,30,100,256,10,0.5,0,26.473875,2.574389257705979,true
lines,30,100,256,10,0.5,1,26.032041999999997,2.5296693955241807,true
lines,30,100,256,10,0.5,2,26.792584,2.1402126328955595,true
lines,30,100,256,10,0.5,3,26.629333000000003,2.3846006445431582,true
lines,30,100,256,10,0.5,4,24.282417000000002,2.5151676619200733,true
lines,30,100,256,10,1.0,0,32.521167,2.534962962962963,true
lines,30,100,256,10,1.0,1,28.147624999999998,2.47112555284773,true
lines,30,100,256,10,1.0,2,25.97625,2.0714242479268807,true
lines,30,100,256,10,1.0,3,25.612375,2.2336297625846453,true
lines,30,100,256,10,1.0,4,23.7135,2.251965913203698,true
lines,70,80,256,1,0.0,0,46.030708,2.863825603046089,true
lines,70,80,256,1,0.0,1,37.900084,2.9322251735069833,true
lines,70,80,256,1,0.0,2,32.99525,2.940476446201104,true
lines,70,80,256,1,0.0,3,32.077584,2.958205471755197,true
lines,70,80,256,1,0.0,4,31.621084,3.0578564088817406,true
lines,70,80,256,1,0.5,0,55.139624999999995,2.788113326679838,true
lines,70,80,256,1,0.5,1,50.065875000000005,2.8799124800134646,true
lines,70,80,256,1,0.5,2,66.269042,2.852546469950821,true
lines,70,80,256,1,0.5,3,61.640416,2.723976678009273,true
lines,70,80,256,1,0.5,4,57.063458999999995,3.008395235374269,true
lines,70,80,256,1,1.0,0,53.099166000000004,2.7489758213511126,true
lines,70,80,256,1,1.0,1,50.659583,2.7260923248496436,true
lines,70,80,256,1,1.0,2,63.115709,2.8269794721407626,true
lines,70,80,256,1,1.0,3,65.802333,2.6856582303315677,true
lines,70,80,256,1,1.0,4,60.886334,2.828030741261053,true
lines,70,80,256,4,0.0,0,33.76825,2.8914705758100627,true
lines,70,80,256,4,0.0,1,30.43075,2.9243324076052124,true
lines,70,80,256,4,0.0,2,29.364749999999997,2.9459186089052447,true
lines,70,80,256,4,0.0,3,29.470791,2.963264422556554,true
lines,70,80,256,4,0.0,4,29.094542,3.0512449011434812,true
lines,70,80,256,4,0.5,0,43.596625,2.809169077961789,true
lines,70,80,256,4,0.5,1,41.658542,2.8761004307175124,true
lines,70,80,256,4,0.5,2,50.7535,2.856355896836658,true
lines,70,80,256,4,0.5,3,49.648208,2.732186339866672,true
lines,70,80,256,4,0.5,4,52.655791,3.005884936319719,true
lines,70,80,256,4,1.0,0,49.257834,2.7661406025824964,true
lines,70,80,256,4,1.0,1,46.483875,2.843716891372541,true
lines,70,80,256,4,1.0,2,48.556166999999995,2.780016246953696,true
lines,70,80,256,4,1.0,3,48.049166,2.692896346861291,true
lines,70,80,256,4,1.0,4,48.167708,2.8265708563051066,true
lines,70,80,256,6,0.0,0,30.735125,2.8757379046658684,true
lines,70,80,256,6,0.0,1,30.124917,2.913192449296644,true
lines,70,80,256,6,0.0,2,29.225375,2.949346088380411,true
lines,70,80,256,6,0.0,3,27.442500000000003,2.972659558296597,true
lines,70,80,256,6,0.0,4,26.626458,3.062782476395042,true
lines,70,80,256,6,0.5,0,42.140167,2.794944565816608,true
lines,70,80,256,6,0.5,1,40.274249999999995,2.865084348444891,true
lines,70,80,256,6,0.5,2,71.244625,2.8591599306556383,true
lines,70,80,256,6,0.5,3,54.433334,2.7403907751441383,true
lines,70,80,256,6,0.5,4,55.101667,3.013627457455474,true
lines,70,80,256,6,1.0,0,53.31525,2.752126098232775,true
lines,70,80,256,6,1.0,1,62.140292,2.708025875882807,true
lines,70,80,256,6,1.0,2,72.1535,2.785616898313018,true
lines,70,80,256,6,1.0,3,82.492625,2.700759593568117,true
lines,70,80,256,6,1.0,4,59.010792,2.835646517794258,true
lines,70,80,256,8,0.0,0,26.708375,2.9021985710348335,true
lines,70,80,256,8,0.0,1,22.060042,2.8903105931040307,true
lines,70,80,256,8,0.0,2,21.822292,2.877672433727848,true
lines,70,80,256,8,0.0,3,20.717916,2.9703374199848107,true
lines,70,80,256,8,0.0,4,21.401542,3.0810506651061242,true
lines,70,80,256,8,0.5,0,33.424791,2.791524767012664,true
lines,70,80,256,8,0.5,1,28.494958,2.7673149233817167,true
lines,70,80,256,8,0.5,2,27.920292,2.6740638002773927,true
lines,70,80,256,8,0.5,3,24.418042,2.365235421166307,true
lines,70,80,256,8,0.5,4,24.703375,2.5271475252459985,true
lines,70,80,256,8,1.0,0,25.308875,2.751185786638797,true
lines,70,80,256,8,1.0,1,26.240083000000002,2.4743415939121163,true
lines,70,80,256,8,1.0,2,25.879292000000003,2.4502040524092505,true
lines,70,80,256,8,1.0,3,24.218875,2.3291759541270354,true
lines,70,80,256,8,1.0,4,24.010125,2.2612660235231927,true
lines,70,80,256,10,0.0,0,23.137167,2.9021985710348335,true
lines,70,80,256,10,0.0,1,22.761125,2.8903105931040307,true
lines,70,80,256,10,0.0,2,22.507708,2.877672433727848,true
lines,70,80,256,10,0.0,3,20.935042,2.9703374199848107,true
lines,70,80,256,10,0.0,4,24.646542,3.0810506651061242,true
lines,70,80,256,10,0.5,0,24.430167,2.791524767012664,true
lines,70,80,256,10,0.5,1,24.01925,2.7673149233817167,true
lines,70,80,256,10,0.5,2,23.212457999999998,2.6740638002773927,true
lines,70,80,256,10,0.5,3,24.521958,2.365235421166307,true
lines,70,80,256,10,0.5,4,26.571458,2.5271475252459985,true
lines,70,80,256,10,1.0,0,31.037542000000002,2.751185786638797,true
lines,70,80,256,10,1.0,1,30.110833,2.4743415939121163,true
lines,70,80,256,10,1.0,2,24.598167,2.4502040524092505,true
lines,70,80,256,10,1.0,3,23.594708,2.3291759541270354,true
lines,70,80,256,10,1.0,4,25.631417,2.2612660235231927,true
lines,70,100,256,1,0.0,0,40.998166000000005,2.657916197429226,true
lines,70,100,256,1,0.0,1,39.309167,2.6837626945849506,true
lines,70,100,256,1,0.0,2,41.494542,2.707383160934317,true
lines,70,100,256,1,0.0,3,33.7775,2.76201045176651,true
lines,70,100,256,1,0.0,4,28.064417000000002,3.044661921708185,true
lines,70,100,256,1,0.5,0,54.364291,2.6136632680337573,true
lines,70,100,256,1,0.5,1,57.303792,2.642217418159358,true
lines,70,100,256,1,0.5,2,82.957583,2.6660953568089747,true
lines,70,100,256,1,0.5,3,69.54712500000001,2.5393362643070474,true
lines,70,100,256,1,0.5,4,66.168458,3.0090565374131715,true
lines,70,100,256,1,1.0,0,77.37016700000001,2.5830361354844795,true
lines,70,100,256,1,1.0,1,53.723375,2.6143121789117854,true
lines,70,100,256,1,1.0,2,71.37895800000001,2.5494570986907044,true
lines,70,100,256,1,1.0,3,70.70899999999999,2.490140435130612,true
lines,70,100,256,1,1.0,4,60.004083,2.8365279015313205,true
lines,70,100,256,4,0.0,0,34.872709,2.6650053538401637,true
lines,70,100,256,4,0.0,1,34.779292000000005,2.6678100212430085,true
lines,70,100,256,4,0.0,2,37.079041,2.7048153490485882,true
lines,70,100,256,4,0.0,3,35.110333,2.7619547233767805,true
lines,70,100,256,4,0.0,4,27.8555,3.0393889604334117,true
lines,70,100,256,4,0.5,0,46.235,2.6170611402133597,true
lines,70,100,256,4,0.5,1,48.813542,2.631500028835618,true
lines,70,100,256,4,0.5,2,54.260083,2.6632424755345436,true
lines,70,100,256,4,0.5,3,51.501709,2.5441501719171082,true
lines,70,100,256,4,0.5,4,46.483375,3.004763263603837,true
lines,70,100,256,4,1.0,0,46.616625,2.5861104813723266,true
lines,70,100,256,4,1.0,1,46.608833000000004,2.601098295551713,true
lines,70,100,256,4,1.0,2,56.071625,2.547843728479163,true
lines,70,100,256,4,1.0,3,54.80375,2.4958611384604166,true
lines,70,100,256,4,1.0,4,46.814292,2.8336507410780825,true
lines,70,100,256,6,0.0,0,32.060792,2.652919630225392,true
lines,70,100,256,6,0.0,1,30.967917,2.6695268926245173,true
lines,70,100,256,6,0.0,2,40.938708999999996,2.7107071427156972,true
lines,70,100,256,6,0.0,3,34.175792,2.764632225229228,true
lines,70,100,256,6,0.0,4,29.528542,3.046627050366117,true
lines,70,100,256,6,0.5,0,47.787125,2.606248691049635,true
lines,70,100,256,6,0.5,1,50.2145,2.62207409110064,true
lines,70,100,256,6,0.5,2,56.912125,2.6665627739359112,true
lines,70,100,256,6,0.5,3,129.675625,2.5390065660125383,true
lines,70,100,256,6,0.5,4,52.051958,3.008858116276514,true
lines,70,100,256,6,1.0,0,57.613541999999995,2.57690932023117,true
lines,70,100,256,6,1.0,1,43.534459,2.588996274090746,true
lines,70,100,256,6,1.0,2,51.478291000000006,2.5491722378442803,true
lines,70,100,256,6,1.0,3,51.7685,2.486747688339056,true
lines,70,100,256,6,1.0,4,46.809416,2.839764334909966,true
lines,70,100,256,8,0.0,0,22.196167,2.6734371032947286,true
lines,70,100,256,8,0.0,1,21.290334,2.652045877247365,true
lines,70,100,256,8,0.0,2,21.265583,2.6707248073358696,true
lines,70,100,256,8,0.0,3,21.927042,2.760729267505647,true
lines,70,100,256,8,0.0,4,37.154209,3.0644966307730193,true
lines,70,100,256,8,0.5,0,25.222250000000003,2.574389257705979,true
lines,70,100,256,8,0.5,1,27.284625,2.5296693955241807,true
lines,70,100,256,8,0.5,2,27.279332999999998,2.1402126328955595,true
lines,70,100,256,8,0.5,3,33.677291,2.3846006445431582,true
lines,70,100,256,8,0.5,4,27.1935,2.5151676619200733,true
lines,70,100,256,8,1.0,0,29.841541999999997,2.534962962962963,true
lines,70,100,256,8,1.0,1,31.990333000000003,2.47112555284773,true
lines,70,100,256,8,1.0,2,26.822542000000002,2.0714242479268807,true
lines,70,100,256,8,1.0,3,25.453625,2.2336297625846453,true
lines,70,100,256,8,1.0,4,23.759209,2.251965913203698,true
lines,70,100,256,10,0.0,0,20.742917,2.6734371032947286,true
lines,70,100,256,10,0.0,1,23.333416999999997,2.652045877247365,true
lines,70,100,256,10,0.0,2,31.008333999999998,2.6707248073358696,true
lines,70,100,256,10,0.0,3,24.595542000000002,2.760729267505647,true
lines,70,100,256,10,0.0,4,20.982166,3.0644966307730193,true
lines,70,100,256,10,0.5,0,26.717458999999998,2.574389257705979,true
lines,70,100,256,10,0.5,1,27.272417,2.5296693955241807,true
lines,70,100,256,10,0.5,2,25.869458,2.1402126328955595,true
lines,70,100,256,10,0.5,3,25.7225,2.3846006445431582,true
lines,70,100,256,10,0.5,4,23.771166,2.5151676619200733,true
lines,70,100,256,10,1.0,0,29.221500000000002,2.534962962962963,true
lines,70,100,256,10,1.0,1,30.038458000000002,2.47112555284773,true
lines,70,100,256,10,1.0,2,25.114542,2.0714242479268807,true
lines,70,100,256,10,1.0,3,25.725499999999997,2.2336297625846453,true
